Count,FAN,COMP.A,COMP.B,MAIN,FLW,ECRH,ORH,RERH,SURH,RUAVG,SUAVG,ECT,OT,IT,RET,SUT,DISP2,DISP1,SUCP2,SUCP1,CONT,EVAT,EXT2,EXT1,SUCT2,SUCT1,DIST2,DIST1,SUAVG.Humidity,RUAVG.Humidity
2106,1691.000122,4880.000488,3285.99939,10975,2767.401123,64.744476,59.386707,65.845711,87.525818,27.404898,16.333317,26.843328,27.575598,26.463156,25.565317,15.05181,18.064117,18.098574,5.653351,5.465655,46.866318,13.481934,33.080624,34.94239,18.346231,18.61277,80.971779,83.939156,0.01018649,0.015193245
2107,0,0,0,40.000004,33.769199,86.362854,84.276596,82.733864,78.106651,21.717253,24.517286,20.878263,20.916594,24.183052,20.629097,23.61442,6.093708,8.087952,6.122717,8.120281,19.853834,22.063173,20.630539,21.528017,21.95281,21.877848,21.330198,21.188599,0.015190032,0.013547614
2108,1681.000122,4909,2129.999878,9838,2848.53125,59.594692,54.177902,66.738831,87.924232,26.523588,18.287521,27.003103,30.675081,25.406191,24.893362,16.969687,12.417419,18.048649,1.449823,5.524523,42.106869,12.767697,32.651608,31.372658,27.993147,17.846476,149.047501,83.205055,0.011605509,0.014608753
2109,1676,4411,0,6830.000488,2683.939453,75.430527,80.670433,74.80558,92.801888,24.933714,18.067369,23.799294,25.373886,23.666374,23.01264,16.337223,7.578866,16.059057,7.670105,5.316577,35.239872,12.228378,26.950958,18.646088,26.190063,19.370735,35.011196,78.432457,0.012090281,0.014908041
2110,1687,4639,3090,10534,2680.804932,72.679901,71.414352,77.616135,88.305595,25.127243,15.131535,24.546473,26.629374,23.733103,23.209795,13.771049,16.903034,17.025087,5.43768,5.277469,43.697948,11.932687,29.982405,31.852264,15.324787,16.630404,75.934456,80.115623,0.009505618,0.015666309
2111,0,0,0,29.000002,33.782486,91.722588,90.540253,85.010117,79.196892,22.928503,24.981384,21.692482,15.911629,24.472137,21.486214,24.020029,8.238084,8.240437,8.270921,8.289734,20.33485,21.83412,21.257317,21.652956,21.5655,22.250582,21.802885,21.715425,0.015851587,0.015020126
2112,1681,4945,2153.000977,9897.000977,2820.304688,59.631836,54.384365,66.354858,88.037598,26.70755,18.369032,27.124537,31.001707,25.529755,25.073885,17.041502,12.459313,18.133673,1.461528,5.541776,42.514488,12.830167,33.003727,31.664063,28.086233,17.836065,149.749496,83.633133,0.011681479,0.014684729
2113,1681.000122,5329,2362.999878,10491,2855.674805,50.865112,37.883698,59.821808,85.542786,29.234131,19.652245,29.761963,36.103611,26.802862,27.683418,18.369307,13.817254,19.97456,1.648991,5.784966,47.246368,14.929147,37.971645,35.71138,30.719011,18.25461,157.424988,88.595161,0.012309453,0.015356796
2114,1692.000122,4758,3192.999878,10761,2782.826904,69.19239,67.05278,68.238892,88.073906,26.506727,16.090883,25.887589,28.457441,25.880852,24.7418,14.738317,17.550909,17.585779,5.611398,5.414776,45.424892,13.209148,31.526453,33.418579,17.827734,18.389963,79.104637,82.396271,0.010091416,0.014929793
2115,1686.000122,4574,3046.999878,10425,2735.457275,72.82196,75.896675,72.081474,88.217445,25.647196,15.467326,24.71369,26.055433,25.014452,23.831161,14.106154,16.723997,16.784067,5.497915,5.302433,43.270641,12.45535,29.42185,31.222902,17.854807,18.300423,77.123955,80.596519,0.009706362,0.01499012
2116,1692.000122,4368,2886.000855,10064.00098,2929.489502,76.123787,85.254303,74.515663,86.120216,24.961695,14.85171,23.620512,24.498568,23.707209,23.153902,13.964231,15.745049,15.923096,5.319369,5.160413,40.651669,11.568282,27.080475,28.745947,18.841824,18.192139,73.572289,78.610992,0.009098897,0.014874286
2117,1684.000122,4965,3348.999878,11116,2780.204102,63.881969,57.679352,65.560928,87.452156,27.646048,16.639475,27.311922,23.3332,26.452589,25.874857,15.35283,18.380703,18.403898,5.705935,5.516332,47.984798,13.831763,33.890091,35.792332,18.100519,18.504488,81.713173,84.66597,0.010381469,0.015346178
2118,0,0,0,30.000002,34.464798,90.761574,89.781502,82.622047,86.028236,25.978296,24.538328,23.833107,24.117195,24.80205,24.383682,23.5109,8.38927,8.40794,8.43909,8.478599,24.807907,24.271635,22.333872,23.341719,27.021784,26.204229,26.254822,26.467306,0.016793858,0.017594319
2119,1691.000122,4896,3297.999878,11003,2764.441406,64.897964,59.697155,66.071678,87.689369,27.279287,16.318604,26.76059,27.277246,26.422554,25.436075,14.976337,18.082876,18.103464,5.652817,5.463752,46.941147,13.419464,33.15752,35.084045,17.679892,18.131754,80.744072,83.716919,0.010196112,0.015132142
2120,1690.000122,4585,3059.000855,10452.00098,2755.871094,73.712189,77.913429,72.345009,88.396309,25.871035,15.709843,24.728354,26.126902,25.15457,24.039347,14.362782,16.737728,16.797779,5.534037,5.336912,43.408482,12.776028,29.35507,31.172312,18.40662,18.883471,77.49427,80.9226,0.009881199,0.015252217
2121,0,0,0,40.000004,33.727367,84.233101,82.846779,79.439247,77.993896,22.755831,25.020323,21.896614,21.904005,24.641006,21.629725,24.133718,6.337936,8.256232,6.363918,8.309025,20.618044,22.929419,21.330198,22.342203,23.337553,23.031454,22.454651,22.271406,0.015641953,0.013864464
2122,1680.000122,5299,2344.999878,10442,2876.211182,51.594437,38.771141,64.76564,86.189819,29.094419,19.584707,29.557886,35.272049,26.526138,27.415354,18.239677,13.55563,19.62944,1.619557,5.746952,46.307072,14.39399,37.149822,34.944416,30.111917,18.10885,156.349411,88.434868,0.012351432,0.016522376
2123,1678,5096,2248,10140,2816.005859,59.326786,54.41853,65.892342,88.394646,26.858915,18.662468,27.44927,31.263321,25.739502,25.23613,17.263924,13.042927,18.884806,1.519886,5.625369,44.341869,13.200821,34.85133,33.191925,28.4424,17.280085,151.745377,84.755234,0.011951654,0.01471349
2124,1692.000122,4470,0,6913.000488,2788.124268,70.61293,75.196449,71.333351,90.334038,24.735182,17.810101,24.29508,25.949926,23.720322,23.190462,16.408213,6.731712,16.36421,6.837221,5.330175,36.235508,12.009734,27.948624,15.976554,39.517433,18.777273,52.81749,79.281334,0.011570189,0.014029135
2125,0,0,0,30.000002,33.825668,90.310181,89.326653,82.839859,79.674919,23.520739,25.205246,22.06782,16.542589,24.740187,22.053587,24.208244,8.329477,8.345838,8.353741,8.371976,20.728407,22.275572,21.596735,22.094408,23.008551,22.800316,22.3193,22.171453,0.016169504,0.015173816
2126,1695.000122,4643,3095.999878,10552,2676.942627,75.451805,77.203178,78.208321,88.614403,25.043304,15.264453,24.24968,23.132822,23.709047,23.142004,13.891235,16.978411,17.09972,5.480933,5.306213,43.591614,12.211719,30.024904,31.821907,15.512197,16.824059,76.538559,80.330574,0.009622535,0.015708093
2127,1688.000122,5099,2236.999878,10142,2838.156494,56.62788,48.696178,61.419708,87.011574,27.864889,18.923306,28.040567,33.475559,26.12146,26.372055,17.613672,13.003438,18.898523,1.533655,5.639212,44.395023,13.665179,35.073933,33.365963,29.174965,17.990156,153.43779,85.594994,0.01195827,0.01454343
2128,0,0,0,40.000004,33.714931,86.815559,84.604561,83.655037,78.097771,21.4937,24.4055,20.894062,20.860405,24.102278,20.472696,23.507044,6.048527,8.057701,6.073698,8.089487,19.89756,21.871603,20.516008,21.344772,21.707094,21.71126,21.182352,21.071989,0.015084474,0.013511545
2129,1689.000122,4583.000488,1945.99939,9336,2817.666016,68.787064,67.119553,72.369896,89.076958,25.294058,17.79147,24.90764,27.271627,24.256477,23.682829,16.451811,11.449519,16.764038,1.300732,5.403777,38.725834,11.993075,28.982718,28.130754,25.831879,18.608604,140.907242,80.512733,0.011392596,0.014731575
2130,1677,5524,3773,12092,2801.657959,55.52441,43.081894,65.447914,86.148834,29.993277,18.038332,30.166817,35.196014,27.53491,28.202963,16.844801,20.698889,20.718903,5.964695,5.774894,53.922626,14.889581,39.18071,41.086849,16.586672,16.826139,85.970245,90.048798,0.011187078,0.01761422
2131,1686.000122,4876,3281.000855,10961.00098,2776.500244,64.871658,59.954956,66.098457,87.625725,27.273796,16.30229,26.752831,27.296181,26.413866,25.402945,14.967528,18.039923,18.067362,5.645617,5.462051,46.748169,13.388228,32.989563,34.867519,17.977663,18.296259,80.691246,83.624016,0.010177824,0.015133434
2132,0,0,0,30.000002,33.875607,88.081482,87.577507,79.760704,78.858788,23.744577,25.541033,22.539587,22.741381,24.908783,22.348696,24.59729,8.419726,8.423746,8.448908,8.461699,21.244822,22.658716,21.973633,22.52545,23.770676,23.425011,22.904428,22.685789,0.016330798,0.014799508
2133,1710.000122,4125,0,6589.000488,2828.831787,81.849915,95.494774,74.998131,90.344734,24.639925,17.817858,22.516523,15.734462,23.641954,22.733889,16.402243,7.552519,14.759555,7.577919,5.156745,32.18819,11.44126,23.450003,18.233788,24.870638,20.126619,24.96575,76.460007,0.011577348,0.014681171
2134,1685.000122,4884.000488,3288.99939,10976,2764.221924,64.810066,60.010651,66.129044,87.580406,27.275202,16.249399,26.713453,26.965136,26.385984,25.39386,14.948128,17.955467,17.973944,5.63211,5.443105,46.65955,13.338254,33.052296,34.944416,17.775677,18.19006,80.591049,83.534752,0.01013766,0.015141886
2135,0,0,0,40.000004,34.445408,80.946037,75.78936,70.39814,76.489525,25.974022,24.060823,24.055481,25.817373,24.220741,25.002512,22.61796,7.379687,7.970495,7.468428,8.066636,27.661264,23.874794,21.255234,21.996542,42.721249,29.053543,32.097122,29.312571,0.014457269,0.014924895
2136,1705.000122,4076.000244,0,6532.000488,2816.107422,81.549858,94.825623,75.78334,90.512794,24.528013,17.705929,22.436411,16.682482,23.565603,22.655609,16.268377,7.527414,14.591366,7.5521,5.122403,31.334208,11.272593,22.952324,18.094273,24.297943,20.109961,24.496262,76.054161,0.011516215,0.014737182
2137,1679,5209,2281,10287,2877.300537,54.30212,44.82925,60.615086,86.067039,28.803335,19.59868,29.077154,35.231308,26.58526,27.269342,18.318596,13.331787,19.368341,1.593676,5.736061,45.673008,14.346096,36.195034,34.404099,30.449865,19.47485,155.998764,87.744469,0.012344417,0.015173006
2138,1680.000122,5217.000488,2295.99939,10311,2856.326904,53.809708,43.413395,60.663868,86.035011,28.759092,19.486895,29.009516,35.073566,26.55394,27.223856,18.186073,13.29953,19.330906,1.584733,5.720959,45.357944,14.216992,36.365021,34.493137,30.45594,19.206232,156.06871,87.511314,0.012252575,0.015145676
2139,1680,5217,2288.000977,10303.00098,2849.60376,52.673985,42.128639,58.241634,85.661995,29.005926,19.59868,29.433989,35.946426,26.706667,27.484451,18.304911,13.453435,19.513178,1.602599,5.736543,46.090469,14.695926,36.763683,34.770382,30.927452,19.957949,157.021896,87.850128,0.012285175,0.014740928
2140,1726.000122,3923,0,6412.000488,2779.853516,78.529503,87.491547,70.623695,89.947235,23.948099,16.692232,21.636093,20.031675,23.240393,22.349146,15.360232,6.622572,13.715657,6.658581,4.946725,29.567556,10.380706,21.42182,15.183189,24.42341,19.462358,22.941916,73.830391,0.010719261,0.01323295
2141,1700.000122,4429,0,6879.000488,2807.453369,72.132538,73.536766,73.793175,89.854912,24.735182,17.812429,24.021637,24.887625,23.623503,23.175398,16.5109,6.349064,16.137169,6.402117,5.328304,35.903629,11.537045,27.167494,15.797474,28.420137,18.417032,28.155039,78.607338,0.011509406,0.014524206
2142,1687.000122,4617,3073.999878,10496,2743.418945,72.748657,75.304337,70.080292,88.265656,26.206789,15.92204,25.203758,27.114325,25.5399,24.360359,14.578339,16.88073,16.941254,5.563979,5.355721,43.749146,12.980095,29.709208,31.516336,18.35248,18.904295,77.628929,81.221329,0.010003449,0.015066833
2143,1714.000122,4061.000244,0,6530.000488,2751.330078,75.60376,87.988838,71.230865,90.505486,24.176302,16.80402,22.360914,21.15029,23.064247,22.562614,15.427155,6.351477,14.490085,6.393891,5.052198,31.560858,10.519539,23.077265,14.997861,24.439598,18.893885,24.229141,75.171379,0.010865181,0.013537404
2144,1714.000122,4081,0,6548,2761.615234,75.730415,87.320686,71.739815,90.395607,24.288084,16.915806,22.486383,21.367912,23.169226,22.693125,15.585449,6.350606,14.593071,6.38571,5.074692,31.702515,10.611382,23.258429,15.12905,24.648033,19.031317,24.457811,75.508034,0.010930407,0.01373002
2145,1682.000122,5170.000488,2257.000367,10227.00098,2873.612549,54.678181,45.321609,60.635578,86.028175,28.870871,19.677862,29.132446,35.427856,26.619379,27.308779,18.391422,13.186794,19.215355,1.565379,5.715806,45.188599,14.393991,36.071594,34.118763,30.593546,20.222403,156.369095,87.560493,0.012400801,0.015239226
2146,1689.000122,4692,3136.999878,10636,2743.025146,72.046959,73.407982,69.146698,88.32093,26.458616,16.138905,25.557739,27.893511,25.692789,24.615797,14.797306,17.237749,17.288044,5.606972,5.413255,44.639206,13.298688,30.553076,32.408768,18.321245,18.931364,78.406967,81.824287,0.010151769,0.015089326
2147,1693.000122,4508,2004.999878,9324,2835.62207,70.2481,69.869118,73.182159,88.698608,24.958735,17.628448,24.359308,25.516653,23.770628,23.357538,16.380381,11.359818,16.413492,0.660376,5.35223,36.779873,11.657822,28.250153,27.290934,23.098089,18.152578,91.337975,79.181145,0.0112252,0.014599213
2148,0,0,0,40.000004,33.73539,86.714264,83.998795,82.818787,78.165169,21.829025,24.517286,20.973335,21.028152,24.205338,20.752956,23.637537,6.10866,8.103066,6.142157,8.136937,19.862164,22.129812,20.688845,21.582159,22.004869,21.917412,21.369764,21.259398,0.01520169,0.013656835
2149,0,0,0,40.000004,34.251987,81.31443,74.935387,71.648056,73.572624,26.470026,25.299789,24.824713,26.167963,24.519386,25.471762,24.338541,7.455502,8.367981,7.536749,8.453427,27.092619,24.981941,22.93775,23.527044,38.989704,29.456253,30.878885,28.812731,0.014987533,0.015659711
2150,0,0,0,39.000004,33.756626,82.444969,81.098816,78.11573,77.969597,23.05855,25.248552,22.286268,22.364021,24.776712,21.904854,24.370361,6.398802,8.332507,6.439777,8.369842,20.80962,23.248016,21.640463,22.685789,23.885206,23.508307,22.919008,22.698282,0.015856487,0.013886341
2151,1707.000122,4163,0,6620,2817.936279,82.064583,95.453682,77.748573,90.698883,24.639925,17.978758,22.655851,22.380735,23.407469,22.716232,16.562889,7.565668,14.979809,7.596303,5.200777,31.951422,11.659904,23.803993,18.294176,25.054792,20.307779,25.016342,76.832191,0.011744194,0.015232767
2152,1685.000122,4742,2044.000855,9589.000977,2813.922119,62.428738,57.104427,68.412971,88.454765,25.964712,17.72859,25.932299,29.183815,24.880739,24.332558,16.411287,12.098418,17.570101,1.394821,5.450443,39.810837,12.182567,31.168268,30.051207,26.633247,17.407106,145.057419,81.394386,0.011266009,0.014486044
2153,1692.000122,4523,1916.999878,9250,2783.383789,67.935707,72.419014,68.808601,89.653564,24.735182,17.113762,24.451439,26.390352,23.745514,23.228699,15.771756,11.269176,16.588808,1.266915,5.328857,37.786495,11.720291,28.798561,27.817085,25.560709,17.933935,141.409134,79.481697,0.010978449,0.013521797
2154,1690.000122,4367,0,8795,2685.419434,77.567482,87.634697,75.449905,90.087914,24.863768,15.38338,23.479904,24.191338,23.723104,23.005369,13.923886,11.555501,15.751865,6.965773,5.286842,38.335289,11.936852,26.833588,27.244392,20.324438,18.34207,62.206238,77.901543,0.009861307,0.014975391
2155,0,0,0,39.000004,33.742847,86.022133,84.593384,81.38546,78.320656,22.492691,24.740858,21.509748,21.525459,24.405535,21.285936,23.860239,6.23096,8.194501,6.262487,8.235344,20.137032,22.602493,21.059496,22.009035,22.677458,22.506708,21.93199,21.79039,0.015442805,0.013981537
2156,1700.000122,4419,0,6869.000488,2802.517334,71.947227,73.561836,73.710503,89.851379,24.735182,17.810101,24.069023,24.985682,23.623726,23.180304,16.467449,6.337907,16.008562,6.39431,5.30783,35.430096,11.549541,27.149279,15.793308,28.628576,18.589865,28.381685,78.470718,0.011507225,0.014507555
2157,1682.000122,5280.000488,2337.99939,10418,2865.397217,49.424625,36.102444,58.208927,84.729134,29.194548,19.486895,29.780914,36.261776,26.722471,27.618378,18.192804,13.659785,19.748344,1.634672,5.738229,47.069141,14.706337,37.508514,35.438187,30.884954,18.367056,157.593079,88.072365,0.012062993,0.014897887
2158,1692.000122,4542,1926.999878,9279,2780.860352,65.644539,68.854561,66.253662,89.333244,24.975031,17.139378,24.869049,26.836432,24.03158,23.443041,15.82077,11.304157,16.605566,1.274095,5.328157,38.371387,11.943099,29.158773,28.114563,25.819733,17.963085,141.569214,79.929817,0.010956614,0.013200828
2159,1678,5211.000488,3534.999512,11542,2790.636719,59.189739,51.870609,65.984047,86.797386,28.649529,17.234016,28.551569,23.805573,26.962601,26.622696,15.838852,19.299318,19.349649,5.781216,5.601303,50.455826,13.636025,35.786255,37.821991,17.76943,17.781923,83.625847,86.40197,0.010705332,0.016401873
2160,1688.000122,4799.000488,3222.99939,10828,2763.707031,66.092796,61.305172,66.579933,87.667908,26.990232,16.038637,26.308084,29.194921,26.166407,25.154917,14.716252,17.667578,17.710154,5.601794,5.412865,45.879772,13.105033,32.072845,33.971035,17.734032,18.154659,79.829628,82.840736,0.010010141,0.014988695
2161,1680,4884.000488,3286.999512,10969,2706.959229,67.7248,64.052132,74.399857,88.224907,25.871035,15.579255,25.751711,23.542452,24.419485,23.935287,14.175031,17.938839,18.04232,5.511705,5.355378,46.407501,12.261695,32.560547,34.476952,12.756804,15.076991,77.163231,81.352486,0.009778249,0.015696366
2162,1676,5317.000488,3621.000489,11732.00098,2794.993164,57.623779,45.976765,64.60907,86.113503,29.317965,17.48871,29.182327,25.244589,27.028931,27.524652,16.308697,19.763128,19.762459,5.840313,5.650359,51.897125,14.681351,37.544346,39.483959,17.24052,17.450838,84.616798,87.824623,0.010794968,0.016701381
2163,1694.000122,4628,1978.000855,9418.000977,2766.658203,63.060593,63.334484,62.744019,88.799477,25.517609,17.151026,25.337059,28.510752,24.658119,24.048063,15.88236,11.730042,17.118902,1.342043,5.357339,39.899448,12.14092,30.488317,29.292336,26.473373,17.488317,144.894028,80.567375,0.010898181,0.012905913
2164,1676,5392.000488,2394.000489,10580.00098,2865.452393,55.471638,47.966801,65.577942,87.648949,28.749779,19.747728,29.328131,34.408524,26.393229,26.980898,18.376488,14.170887,20.459211,1.679977,5.847635,48.618866,14.606387,38.046093,35.853031,29.804321,17.82357,156.36409,89.163506,0.012695258,0.016395824
2165,0,0,0,40.000004,33.733189,85.949684,84.54512,81.268608,78.216156,22.481049,24.740858,21.559698,21.539688,24.428474,21.308897,23.892195,6.246564,8.194597,6.266237,8.240956,20.203663,22.621237,21.096977,22.023611,22.712858,22.546272,21.979881,21.827871,0.015421689,0.013950914
2166,1685.000122,5310,2350.999878,10464,2855.925537,51.457272,39.284008,61.91515,86.106865,29.094419,19.524157,29.555038,35.221149,26.592285,27.490122,18.22529,13.689439,19.81081,1.63511,5.769478,46.893879,14.562657,37.404381,35.256062,30.113943,17.875628,156.30191,88.352898,0.012292026,0.01577674
2167,1677.000122,4914,3304.999878,11014,2735.901367,64.805176,59.177792,72.687607,87.336784,26.302002,15.676571,26.26992,27.754807,24.976433,24.403761,14.373395,18.165632,18.272364,5.53488,5.369221,46.553219,12.267941,33.204067,35.09214,13.654767,15.070745,78.170975,81.904427,0.009739793,0.015731945
2168,1684.000122,4800,2073.999878,9676,2813.275391,61.728786,56.766628,67.764259,88.42923,26.185934,17.921886,26.33005,29.814156,25.093483,24.534678,16.617418,12.294923,17.837097,1.418204,5.482691,40.486259,12.382468,31.945353,30.686638,27.078453,17.609093,146.16124,82.106621,0.011403247,0.014538895
2169,0,0,0,40.000004,33.746326,85.797325,84.440727,81.061867,78.201744,22.49502,24.820038,21.570776,21.553614,24.433525,21.32778,23.914186,6.246493,8.198486,6.273249,8.244721,20.205744,22.627485,21.13238,22.044432,22.764915,22.590004,22.02153,21.863274,0.015493702,0.013926717
2170,1686.000122,4458,2957.999878,10220,2694.963135,74.031738,78.752136,72.935287,88.478371,24.863768,14.690808,23.872185,25.525549,23.971746,23.027466,13.384112,16.296625,16.376543,5.365877,5.180609,41.864666,11.632834,28.262291,29.990496,16.311808,17.038536,74.83847,78.658348,0.009253755,0.014464679
